      1 Acidovorax sp.
      1 Actinomyces sp.
      1 Alistipes obesi
      1 Anseongella ginsenosidimutans
      1 Arthrobacter russicus
      1 Aurantisolimonas haloimpatiens
      1 Bacteroidetes endosymbiont
      1 Bacteroidetes endosymbiont
      1 Bacteroidetes endosymbiont
      1 Bacteroidetes endosymbiont
      1 Bacteroidetes endosymbiont
      1 Bacteroidetes endosymbiont
      1 Bartonella washoeensis
      1 Bartonella washoeensis
      1 Clostridiales bacterium
      1 Clostridium fusiformis
      1 Clostridium fusiformis
      1 Cuneatibacter caecimuris
      1 Cuneatibacter caecimuris
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Haemophilus parainfluenzae
      1 Hymenobacter sp.
      1 Lachnospiraceae bacterium
      1 Lysinimonas sp.
      1 Micrococcus sp.
      1 Oceanirhabdus sediminicola
      1 Paracoccus sp.
      1 Pinus massoniana
      1 Prevotella buccae
      1 Sphingomonas melonis
      1 Sphingomonas sp.
      1 Staphylococcus succinus
      1 Staphylococcus succinus
      1 Staphylococcus succinus
      1 Staphylococcus succinus
      1 Streptomyces guanduensis
      1 Streptomyces guanduensis
      1 TM7 phylum
      1 aquatic bacterium
      1 bacterium
      1 bacterium
      1 bacterium
      1 bacterium
      1 bacterium NE3006
      2 Bacteroidetes endosymbiont
      2 Bacteroidetes endosymbiont
      2 Bacteroidetes endosymbiont
      2 Bacteroidetes endosymbiont
      3 Bacteroidetes endosymbiont
      3 Bacteroidetes endosymbiont
      3 Bacteroidetes endosymbiont
      3 Bacteroidetes endosymbiont
      3 Bacteroidetes endosymbiont
      3 Bacteroidetes endosymbiont
      3 Mucilaginibacter sp.
      4 Bacteroidetes endosymbiont
      4 Bacteroidetes endosymbiont
      5 Bacteroidetes endosymbiont
      6 Bacteroidetes endosymbiont
      6 Bacteroidetes endosymbiont
      7 Bacteroidetes endosymbiont
      7 Bacteroidetes endosymbiont
      7 Bacteroidetes endosymbiont
      7 Bacteroidetes endosymbiont
      7 Bacteroidetes endosymbiont
      8 Bacteroidetes endosymbiont
      9 Bacteroidetes endosymbiont
      9 Bacteroidetes endosymbiont
      9 Bacteroidetes endosymbiont
     10 Bacteroidetes endosymbiont
     11 Bacteroidetes endosymbiont
     11 Bacteroidetes endosymbiont
     12 Bacteroidetes endosymbiont
     12 Bacteroidetes endosymbiont
     12 Bacteroidetes endosymbiont
     12 Bacteroidetes endosymbiont
     14 Bacteroidetes endosymbiont
     17 Bacteroidetes endosymbiont
     18 Bacteroidetes endosymbiont
     19 Bacteroidetes endosymbiont
     22 Bacteroidetes endosymbiont
     22 Bacteroidetes endosymbiont
     31 Bacteroidetes endosymbiont
