      1 Acidovorax sp.
      1 Acinetobacter bohemicus
      1 Acinetobacter bohemicus
      1 Anaplasma marginale
      1 Anseongella ginsenosidimutans
      1 Anseongella ginsenosidimutans
      1 Anseongella ginsenosidimutans
      1 Antarctic bacterium
      1 Arthrobacter sp.
      1 Arthrobacter sp.
      1 Arthrobacter sp.
      1 Arthrobacter sp.
      1 Arthrobacter sp.
      1 Bartonella sp.
      1 Beggiatoa sp.
      1 Brachybacterium sp.
      1 Brachybacterium sp.
      1 Brevibacterium sp.
      1 Brevibacterium sp.
      1 Brevibacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Cardiobacterium sp.
      1 Choricystis parasitica
      1 Choricystis parasitica
      1 Clostridiales bacterium
      1 Conexibacter sp.
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Cutibacterium acnes
      1 Denitratimonas tolerans
      1 Desulfovibrio fructosivorans
      1 Erysipelatoclostridium sp.
      1 Erysipelatoclostridium sp.
      1 Flavobacterium sp.
      1 Flavobacterium sp.
      1 Glutamicibacter bergerei
      1 Glutamicibacter bergerei
      1 Glutamicibacter bergerei
      1 Glutamicibacter bergerei
      1 Glutamicibacter uratoxydans
      1 Gordonia hydrophobica
      1 Gordonia hydrophobica
      1 Gordonia hydrophobica
      1 Halomonas sp.
      1 Halomonas sp.
      1 Halomonas sp.
      1 Intrasporangiaceae bacterium
      1 Janibacter sp.
      1 Janibacter-like sp.
      1 Janthinobacterium lividum
      1 Janthinobacterium lividum
      1 Janthinobacterium lividum
